biome * ffffff ffffff ffffff
biome 107 ffffff b9b953 a7a529
biome 108 ffff77 ccc9ad d7dbb6
biome 109 ffffff 79c05a 59ae30
biome 110 ffffff bfb755 aea42a
biome 111 ffffff bfb755 aea42a
biome 112 ffffff bfb755 aea42a
biome 113 ffffff bfb755 aea42a
biome 114 ffffff bfb755 aea42a
biome 115 ffffff 83bd65 65ab3e
biome 116 ffffff 82c245 64b216
biome 117 ffffff bfb755 aea42a
biome 118 ffffff 80b497 60a17b
biome 126 ffffff 8eb971 71a74d
biome 127 ffffff bfb755 aea42a
biome 129 ffffff 91bd59 77ab2f
biome 130 ffffff bfb755 aea42a
biome 131 ffffff 8ab689 6da36b
biome 132 ffffff 79c05a 59ae30
biome 133 ffffff 86b783 68a464
biome 134 e0ffae 6a7039 6a7039
biome 140 ffffff 80b497 60a17b
biome 149 ffffff 59c93c 30bb0b
biome 151 ffffff 64c73f 3eb80f
biome 155 ffffff 88bb66 6ba940
biome 156 ffffff 88bb66 6ba940
biome 157 ffffff 507a32 59ae30
biome 158 ffffff 80b497 60a17b
biome 160 ffffff 86b783 68a464
biome 161 ffffff 86b783 68a464
biome 162 ffffff 8ab689 6da36b
biome 163 ffffff bfb755 aea42a
biome 164 ffffff bfb755 aea42a
biome 165 ffffff 90814d 9e814d
biome 166 ffffff 90814d 9e814d
biome 167 ffffff 90814d 9e814d
biome 170 ffffff 79c05a 59ae30
biome 192 cc1188 6d4189 7c6d87
biome 193 0077ee 55ff81 66ffc5
biome 194 2e535f 404840 405340
biome 195 ffffff 8eb971 71a74d
biome 218 ffffff 91bd59 77ab2f
biome 219 ffffff 4b6754 3b5e3f
biome 220 ffffff 554114 e94e14
biome 221 ffffff 61c64b 3bb61e
biome 222 ffffff 8eb93f 71a73f
biome 223 6c2c2c 572e23 64260f
biome 224 ffffff 80b497 60a17b
biome 225 ffffff 88b977 6aa755
biome 226 ffffff 90b682 74a362
biome 227 ffffff 70c15b 4cb031
biome 228 ffffff 7cbd6b 5bab46
biome 229 ffffff 72c250 4eb224
biome 230 ffffff b9b75b a6a432
biome 231 ffffff 84b68d 65a371
biome 232 ffffff 7cbd6b 5bab46
biome 233 e0ffae 5c694e 496137
biome 234 ffffff 90b682 74a362
biome 235 ffffff 8eb971 71a74d
biome 236 ffffff 79c05a 59ae30
blocktype * * normal
blocktype 2 * grass
blocktype 8 * water
blocktype 9 * water
blocktype 18 * leaves
blocktype 18 1 opaque
blocktype 18 2 opaque
blocktype 31 * grass
blocktype 106 * foliage
blocktype 169 * grass
blocktype 1920 * grass
blocktype 1923 * opaque
blocktype 1924 * opaque
blocktype 1925 * foliage
blocktype 1926 * opaque
blocktype 1932 * foliage
blocktype 1962 * leaves
blocktype 2164 * leaves
blocktype 2177 * leaves
blocktype 2200 * opaque
blocktype 2204 * leaves
blocktype 3257 * opaque
blocktype 3258 * opaque
blocktype 3259 * leaves
blocktype 3272 * opaque
blocktype 3278 * opaque
block * * 00000000
block 1 * ff7d7d7d
block 2 * ff939393
block 3 * ff866043
block 3 2 ff5a3f1c
block 4 * ff7a7a7a
block 5 * ff9c7f4e
block 5 1 ff674d2e
block 5 2 ffc3b37b
block 5 3 ff9a6e4d
block 5 4 ffa95b33
block 5 5 ff3d2712
block 6 * 6438561c
block 6 0 6b476625
block 6 1 53333a21
block 6 2 6b769654
block 6 3 55305612
block 6 4 4b727314
block 6 8 6b476625
block 6 9 53333a21
block 6 10 6b769654
block 6 11 55305612
block 6 12 4b727314
block 7 * ff535353
block 8 * b22e43f4
block 9 * b22e43f4
block 10 * ffd65e13
block 11 * ffd65e13
block 12 * ffdbd3a0
block 12 1 ffa95821
block 13 * ff7e7c7a
block 14 * ff8f8b7c
block 15 * ff87827e
block 16 * ff737373
block 17 * ff665131
block 17 0 ff9a7d4d
block 17 1 ff685130
block 17 2 ffb8a679
block 17 3 ff997649
block 17 5 ff2d1c0c
block 17 6 ffcecec9
block 17 7 ff57431a
block 17 9 ff2d1c0c
block 17 10 ffcecec9
block 17 11 ff57431a
block 17 13 ff2d1c0c
block 17 14 ffcecec9
block 17 15 ff57431a
block 18 * ff878787
block 18 1 ff2c452c
block 18 2 ff43582d
block 18 3 ff918e86
block 18 5 ff747474
block 18 7 ff918e86
block 18 9 ff747474
block 18 11 ff918e86
block 18 13 ff747474
block 18 15 ff918e86
block 19 * ffb6b639
block 20 * 46daf0f4
block 21 * ff667086
block 22 * ff264389
block 23 * ff606060
block 23 1 ff565656
block 23 9 ff565656
block 24 * ffdad29e
block 25 * ff644332
block 26 * ff8e1616
block 26 8 ffaf7474
block 26 9 ffaf7474
block 26 10 ffaf7474
block 26 11 ffaf7474
block 26 12 ffaf7474
block 26 13 ffaf7474
block 26 14 ffaf7474
block 26 15 ffaf7474
block 27 * ab846c48
block 27 8 ab9a6846
block 27 9 ab9a6846
block 27 10 ab9a6846
block 27 11 ab9a6846
block 27 12 ab9a6846
block 27 13 ab9a6846
block 27 14 ab9a6846
block 27 15 ab9a6846
block 28 * 9b895c50
block 28 0 9b786559
block 28 1 9b786559
block 28 2 9b786559
block 28 3 9b786559
block 28 4 9b786559
block 28 5 9b786559
block 28 6 9b786559
block 28 7 9b786559
block 29 * ff6a665f
block 29 0 ff606060
block 29 1 ff8d9263
block 29 6 ff8d9263
block 29 7 ff8d9263
block 29 8 ff606060
block 29 9 ff606060
block 29 14 ff8d9263
block 29 15 ff8d9263
block 30 * 68dcdcdc
block 31 * 517b4f19
block 31 1 a2747474
block 31 2 4e787878
block 32 * 517b4f19
block 33 * ff6a665f
block 33 0 ff606060
block 33 1 ff998159
block 33 6 ff998159
block 33 7 ff998159
block 33 8 ff606060
block 33 9 ff606060
block 33 14 ff998159
block 33 15 ff998159
block 34 * ff6a665f
block 34 0 ff998159
block 34 1 ff998159
block 34 8 ff998159
block 34 9 ff8d9263
block 35 0 ffdddddd
block 35 1 ffdb7d3e
block 35 2 ffb350bc
block 35 3 ff6a8ac9
block 35 4 ffb1a627
block 35 5 ff41ae38
block 35 6 ffd08499
block 35 7 ff404040
block 35 8 ff9aa1a1
block 35 9 ff2e6e89
block 35 10 ff7e3db5
block 35 11 ff2e388d
block 35 12 ff4f321f
block 35 13 ff35461b
block 35 14 ff963430
block 35 15 ff191616
block 36 * ff998159
block 37 * 60ffff00
block 38 * 60ff0000
block 39 * 198a6953
block 40 * 21c33538
block 41 * fff9ec4e
block 42 * ffdbdbdb
block 43 * ff7a7a7a
block 43 0 ff9f9f9f
block 43 1 ffdad29e
block 43 2 ff9c7f4e
block 43 4 ff926356
block 43 6 ff2c161a
block 43 7 ffece9e2
block 43 8 ff9f9f9f
block 43 9 ffdad29e
block 43 10 ff9c7f4e
block 43 12 ff926356
block 43 14 ff2c161a
block 43 15 ffece9e2
block 44 * ff7a7a7a
block 44 0 ff9f9f9f
block 44 1 ffdad29e
block 44 2 ff9c7f4e
block 44 4 ff926356
block 44 6 ff2c161a
block 44 7 ffece9e2
block 44 8 ff9f9f9f
block 44 9 ffdad29e
block 44 10 ff9c7f4e
block 44 12 ff926356
block 44 14 ff2c161a
block 44 15 ffece9e2
block 45 * ff926356
block 46 * ff82412f
block 47 * ff9c7f4e
block 48 * ff677967
block 49 * ff14121d
block 50 * 13826a3a
block 51 * 92d48c32
block 52 * 9b1a2731
block 53 * ff9c7f4e
block 54 * ff9c7f4e
block 55 * 35efefef
block 56 * ff818c8f
block 57 * ff61dbd5
block 58 * ff6b472a
block 59 * a6566607
block 59 0 0500b312
block 59 1 1312ac0f
block 59 2 2b1c890b
block 59 3 4d258b08
block 59 4 672e8007
block 59 5 80427b07
block 59 6 8e507607
block 60 * ff4b280d
block 60 0 ff734b2d
block 61 * ff606060
block 62 * ff606060
block 63 * ff9c7f4e
block 64 * ff8d6b36
block 65 * 8f795f34
block 66 * 6b786b56
block 66 0 8f796c58
block 66 1 8f796c58
block 66 2 8f796c58
block 66 3 8f796c58
block 66 4 8f796c58
block 66 5 8f796c58
block 67 * ff7a7a7a
block 68 * ff9c7f4e
block 69 * 136a5940
block 70 * ff7d7d7d
block 71 * ffb4b4b4
block 72 * ff9c7f4e
block 73 * ff846b6b
block 74 * ff846b6b
block 75 * 135d3e26
block 76 * 19a74b29
block 77 * ff7d7d7d
block 78 * ffeffbfb
block 79 * 9f7dadff
block 80 * ffeffbfb
block 81 * c30d6318
block 82 * ff9ea4b0
block 83 * 8c94c065
block 84 * ff6b4937
block 85 * ff9c7f4e
block 86 * ffc07615
block 87 * ff6f3634
block 88 * ff544033
block 89 * ff8f7645
block 90 * be5a0cc0
block 91 * ffc07615
block 92 * c3e4cdce
block 93 * ff979393
block 94 * ffa09393
block 95 0 7bffffff
block 95 1 7bd87e32
block 95 2 7bb24bd8
block 95 3 7b6599d8
block 95 4 7be4e432
block 95 5 7b7ecb18
block 95 6 7bf17ea4
block 95 7 7b4b4b4b
block 95 8 7b999999
block 95 9 7b4b7e99
block 95 10 7b7e3eb2
block 95 11 7b324bb2
block 95 12 7b654b32
block 95 13 7b657e32
block 95 14 7b993232
block 95 15 7b181818
block 96 * db7e5d2d
block 97 * ff7d7d7d
block 97 1 ff7a7a7a
block 97 2 ff7a7a7a
block 97 3 ff72776a
block 97 4 ff767676
block 97 5 ff767676
block 98 * ff7a7a7a
block 98 1 ff72776a
block 98 2 ff767676
block 98 3 ff767676
block 99 * ff8d6a53
block 99 0 ffcaab78
block 99 10 ffcaab78
block 99 11 ffcaab78
block 99 12 ffcaab78
block 99 13 ffcaab78
block 99 15 ffcfccc2
block 100 * ffb62524
block 100 0 ffcaab78
block 100 10 ffcaab78
block 100 11 ffcaab78
block 100 12 ffcaab78
block 100 13 ffcaab78
block 100 15 ffcfccc2
block 101 * 736d6c6a
block 102 * 46daf0f4
block 103 * ff979924
block 104 0 22009900
block 104 1 22139402
block 104 2 22268f04
block 104 3 22398a07
block 104 4 224c8509
block 104 5 2260810c
block 104 6 22737c0e
block 104 7 22867710
block 104 8 22007213
block 104 9 22136d15
block 104 10 22266918
block 104 11 2239641a
block 104 12 224c5f1c
block 104 13 22605a1f
block 104 14 22735521
block 104 15 22865124
block 105 0 22009900
block 105 1 22139402
block 105 2 22268f04
block 105 3 22398a07
block 105 4 224c8509
block 105 5 2260810c
block 105 6 22737c0e
block 105 7 22867710
block 105 8 22007213
block 105 9 22136d15
block 105 10 22266918
block 105 11 2239641a
block 105 12 224c5f1c
block 105 13 22605a1f
block 105 14 22735521
block 105 15 22865124
block 106 * 8a6f6f6f
block 107 * ff9c7f4e
block 108 * ff926356
block 109 * ff7a7a7a
block 110 * ff6f6369
block 111 * 930e3b16
block 112 * ff2c161a
block 113 * ff2c161a
block 114 * ff2c161a
block 115 * cc6f1211
block 115 0 2a6a0e1e
block 115 1 786c0f16
block 115 2 786c0f16
block 116 * ff67403b
block 117 * 767c6751
block 118 * 6f454545
block 119 * be5a0cc0
block 120 * ff597560
block 121 * ffdddfa5
block 122 * ff0c090f
block 123 * ff462b1a
block 124 * ff775937
block 125 * ff9c7f4e
block 125 1 ff674d2e
block 125 2 ffc3b37b
block 125 3 ff9a6e4d
block 125 4 ffa95b33
block 125 5 ff3d2712
block 125 9 ff674d2e
block 125 10 ffc3b37b
block 125 11 ff9a6e4d
block 125 12 ffa95b33
block 125 13 ff3d2712
block 126 * ff9c7f4e
block 126 1 ff674d2e
block 126 2 ffc3b37b
block 126 3 ff9a6e4d
block 126 4 ffa95b33
block 126 5 ff3d2712
block 126 9 ff674d2e
block 126 10 ffc3b37b
block 126 11 ff9a6e4d
block 126 12 ffa95b33
block 126 13 ff3d2712
block 127 * 8391501e
block 128 * ffdad29e
block 129 * ff6d8074
block 130 * ff14121d
block 131 * 2d8a8171
block 132 * 08818181
block 133 * ff51d975
block 134 * ff674d2e
block 135 * ffc3b37b
block 136 * ff9a6e4d
block 137 * ffb2896f
block 138 * ff74ddd7
block 139 * ff7a7a7a
block 139 1 ff677967
block 140 * 31764133
block 141 * 6f158002
block 141 0 0901ab10
block 141 1 0901ab10
block 141 2 1701bb0f
block 141 3 1701bb0f
block 141 4 3600be10
block 141 5 3600be10
block 141 6 3600be10
block 142 * 6922aa24
block 142 0 0901ab10
block 142 1 0901ab10
block 142 2 1701bb0f
block 142 3 1701bb0f
block 142 4 3600be10
block 142 5 3600be10
block 142 6 3600be10
block 143 * ff9c7f4e
block 144 * ff544033
block 145 * ff404040
block 146 * ff9c7f4e
block 147 * fff9ec4e
block 148 * ffdbdbdb
block 149 * ffa59594
block 149 0 ff9c9695
block 149 1 ff9c9695
block 149 2 ff9c9695
block 149 3 ff9c9695
block 149 4 ff9c9695
block 149 5 ff9c9695
block 149 6 ff9c9695
block 149 7 ff9c9695
block 150 * ffa59594
block 151 * ff82745e
block 152 * ffab1b09
block 153 * ff7d544f
block 154 * 6f454545
block 155 * ffece9e2
block 155 1 ffe7e4db
block 155 2 ffe8e5dd
block 155 3 ffe7e3db
block 155 4 ffe7e3db
block 156 * ffece9e2
block 157 * 9b685347
block 157 8 9b8d5146
block 157 9 9b8d5146
block 157 10 9b8d5146
block 157 11 9b8d5146
block 157 12 9b8d5146
block 157 13 9b8d5146
block 157 14 9b8d5146
block 157 15 9b8d5146
block 158 * ff606060
block 158 1 ff565656
block 158 9 ff565656
block 159 0 ffd1b2a1
block 159 1 ffa15325
block 159 2 ff95586c
block 159 3 ff716c89
block 159 4 ffba8523
block 159 5 ff677534
block 159 6 ffa14e4e
block 159 7 ff392a23
block 159 8 ff876a61
block 159 9 ff565b5b
block 159 10 ff764656
block 159 11 ff4a3b5b
block 159 12 ff4d3323
block 159 13 ff4c532a
block 159 14 ff8f3d2e
block 159 15 ff251610
block 160 0 7bffffff
block 160 1 7bd87e32
block 160 2 7bb24bd8
block 160 3 7b6599d8
block 160 4 7be4e432
block 160 5 7b7ecb18
block 160 6 7bf17ea4
block 160 7 7b4b4b4b
block 160 8 7b999999
block 160 9 7b4b7e99
block 160 10 7b7e3eb2
block 160 11 7b324bb2
block 160 12 7b654b32
block 160 13 7b657e32
block 160 14 7b993232
block 160 15 7b181818
block 161 * 9a265f0c
block 162 * ff696359
block 162 0 ff9a5b40
block 162 1 ff4e3e29
block 162 2 ff9a5b40
block 162 3 ff4e3e29
block 162 5 ff342817
block 162 7 ff342817
block 162 9 ff342817
block 162 11 ff342817
block 162 13 ff342817
block 162 15 ff342817
block 163 * ffa95b33
block 164 * ff3d2712
block 165 * ff696359
block 165 0 ff9a7d4d
block 165 1 ff685130
block 165 2 ffb8a679
block 165 3 ff997649
block 165 4 ffdbdbdb
block 165 5 ff9a5b40
block 165 6 ff4e3e29
block 165 7 ff9a5b40
block 165 8 ff4e3e29
block 165 10 ff342817
block 165 12 ff342817
block 165 14 ff342817
block 166 * 06e6eff9
block 167 * ff757371
block 167 1 ff8a5794
block 167 8 ff6a6c6c
block 167 9 23ae00e1
block 168 * ff757371
block 168 1 ff8a5794
block 168 8 ff6a6c6c
block 168 9 23ae00e1
block 169 * 2321f2dd
block 169 0 ff927a67
block 169 1 ff989555
block 169 2 ff6a9755
block 169 3 ff61978f
block 169 4 ff927a67
block 169 5 ff989555
block 169 6 ff6a9755
block 169 7 ff61978f
block 169 8 23dc8445
block 169 9 23f3ed00
block 169 10 2340e500
block 169 12 23dc8445
block 169 13 23f3ed00
block 169 14 2340e500
block 170 * ff9d7412
block 170 0 ffa88b10
block 170 1 ffa88b10
block 170 2 ffa88b10
block 170 3 ffa88b10
block 171 0 ffdddddd
block 171 1 ffdb7d3e
block 171 2 ffb350bc
block 171 3 ff6a8ac9
block 171 4 ffb1a627
block 171 5 ff41ae38
block 171 6 ffd08499
block 171 7 ff404040
block 171 8 ff9aa1a1
block 171 9 ff2e6e89
block 171 10 ff7e3db5
block 171 11 ff2e388d
block 171 12 ff4f321f
block 171 13 ff35461b
block 171 14 ff963430
block 171 15 ff191616
block 172 * ff965c42
block 173 * ff121212
block 174 * ffa5c2f5
block 175 * 33416d2b
block 175 1 568e9484
block 175 2 8a7a7a7a
block 175 3 9e7b7b7b
block 175 4 b9454003
block 175 5 9336583b
block 176 * 745d5d5d
block 177 * 29adc2d7
block 178 * 29b1cce1
block 180 * ffd3ddf1
block 181 * ff8336b1
block 182 * ff1b1c1c
block 182 1 ff484848
block 182 2 ff474747
block 182 3 ff444444
block 183 * ff1b1c1c
block 183 1 ff484848
block 183 2 ff474747
block 183 3 ff444444
block 184 * ffdbdbdb
block 185 * 05f3f5fb
block 186 * 05f3f5fb
block 187 * ffcad5ed
block 188 * ffc6d2eb
block 189 * ffcbe8fa
block 190 * ffd8d7d6
block 191 * ff484848
block 192 * ff3a3142
block 193 * ff7b7b7b
block 194 * ffb8945e
block 195 * ff484848
block 196 * 0f7d7182
block 197 * ff82412f
block 198 * ff464746
block 199 * 40636261
block 200 * 9b716f6b
block 201 * ff6e6b69
block 202 * ff555555
block 203 * ff848381
block 204 * 9b514d46
block 205 * ff62615e
block 206 * ff526374
block 207 * ff777977
block 208 * ff9779af
block 209 * ff7c7a7a
block 210 * ff494949
block 211 * ff69768b
block 211 0 ff6f757f
block 211 1 ff6d7583
block 211 2 ff6b7686
block 211 4 ff68738e
block 211 5 ff666f92
block 211 6 ff656b97
block 211 7 ff666697
block 212 * ff745e8e
block 212 0 ff695f8e
block 212 1 ff6c5e8e
block 212 2 ff705e8e
block 212 4 ff775e8e
block 212 5 ff7b5e8e
block 212 6 ff7f5e8e
block 212 7 ff835e8e
block 213 * ff504f53
block 214 * 9bbe7f0d
block 215 * 67d1d1d1
block 216 * ff1b1c1c
block 217 * ff484848
block 218 * ff474747
block 219 * ff444444
block 220 * ff8336b1
block 221 * ffd3ddf1
block 222 * ffc6d2eb
block 223 * ffcad5ed
block 224 * ba831aa3
block 225 * 51831aa3
block 226 * ce99afb1
block 227 * e223005a
block 228 * b47b7b7b
block 228 0 ff797171
block 228 7 ff877c6a
block 228 15 aa51a394
block 229 * ff372b27
block 229 0 ff876c47
block 229 1 ffa49880
block 229 2 ffa49880
block 229 3 ff876c47
block 229 5 ffc0bcaa
block 229 6 ffb6b2a0
block 229 9 ffc0bcaa
block 229 10 ffb6b2a0
block 229 13 ffc0bcaa
block 229 14 ffb6b2a0
block 230 * 9a284474
block 230 0 9a21540b
block 230 2 9a21540b
block 230 4 9a21540b
block 230 6 9a21540b
block 230 8 9a21540b
block 230 10 9a21540b
block 230 12 9a21540b
block 230 14 9a21540b
block 231 0 6d324529
block 231 1 55517a9b
block 231 2 1941664c
block 231 3 2479663a
block 231 4 5f468a68
block 231 5 639f497a
block 232 * ff2d1939
block 232 1 ff382146
block 232 2 ffbc8878
block 233 0 8c34502d
block 233 1 212e3b2a
block 233 2 36353136
block 233 3 4d2f3f2a
block 233 4 932a3028
block 234 0 e8f1b761
block 234 1 e8ecaf5c
block 234 2 6d63625f
block 235 * ff464134
block 235 0 ff181323
block 235 1 ff181323
block 235 2 ff484a47
block 235 3 ff4a4747
block 235 4 ff403457
block 235 5 fff0d29e
block 235 6 ff4c4c4c
block 235 7 ff494949
block 235 8 ff181323
block 235 9 ff474747
block 235 10 ff654141
block 235 12 ff3a3f46
block 235 14 ff63583f
block 236 * b7848484
block 237 * 3c323232
block 237 4 5f48422e
block 237 5 3c444444
block 238 * ff393939
block 238 3 fe83633d
block 238 4 ffcda41e
block 238 7 5f9f8f48
block 238 8 5f49912a
block 238 9 ff423d38
block 238 10 ff423d38
block 238 11 ff423d38
block 238 12 ab453b2f
block 238 13 5f834363
block 238 15 ffcda41e
block 239 * ff3b2e25
block 239 0 ff453426
block 239 2 ff35292d
block 239 3 ff35292d
block 239 6 ff291c19
block 239 7 ffc7c1ae
block 240 * ff4c4c4c
block 240 0 ff414141
block 240 5 ff4f4a37
block 240 8 43838518
block 240 12 ffd5d1ca
block 241 * 43383838
block 241 0 53a97b17
block 241 1 53a97b17
block 241 2 53a97b17
block 241 3 53a97b17
block 241 4 53a97b17
block 241 5 53a97b17
block 242 * ff453426
block 243 * ff453426
block 244 * f7282025
block 245 * df352a26
block 246 * ff453426
block 247 * ff393939
block 248 * 2289a8ca
block 248 0 3b5b5b5e
block 248 1 3b5b5b5e
block 248 2 3b5b5b5e
block 248 3 3b414a5d
block 249 0 5fe3d3b4
block 249 1 5fdf7833
block 249 2 5fb94a9a
block 249 3 5f60789e
block 249 4 5fd2b61f
block 249 5 5f3db427
block 249 6 5fcc7172
block 249 7 5f3f3b32
block 249 8 5f978d78
block 249 9 5f256871
block 249 10 5f74298f
block 249 11 5f232b6d
block 249 12 5f4c2a13
block 249 13 5f374713
block 249 14 5fa92b21
block 249 15 5f1c1714
block 250 * ff181323
block 250 4 ff5b4f30
block 250 5 ff3c3729
block 250 6 ff18141d
block 250 7 ff18131e
block 250 8 ff161319
block 250 9 ff63583f
block 250 10 ff3c382d
block 252 * 1270602a
block 252 0 0a6c4e1e
block 252 1 0c6e642f
block 255 15 1d808080
block 410 * 3b647c96
block 412 * ff494949
block 413 * ff291c19
block 414 * ffc7c1ae
block 415 * ff464134
block 416 * ff3b2e25
block 416 0 ff291c19
block 416 1 ffc7c1ae
block 416 8 ff291c19
block 416 9 ffc7c1ae
block 423 0 ff494949
block 423 1 ff464134
block 423 8 ff494949
block 423 9 ff464134
block 424 * ff3b2e25
block 424 0 ff291c19
block 424 1 ffc7c1ae
block 424 8 ff291c19
block 424 9 ffc7c1ae
block 425 0 ff494949
block 425 1 ff464134
block 425 8 ff494949
block 425 9 ff464134
block 426 * 8f483429
block 427 * c33b312d
block 428 * ff6a522e
block 429 * ff665131
block 430 * ff9c7f4e
block 431 * ff9f9f9f
block 432 * ff4f321f
block 433 * ff14121d
block 434 * c3e3e3e3
block 435 * ff665131
block 436 * ff6a6135
block 437 * ff3a3a3a
block 438 * cfbababa
block 439 0 ffdddddd
block 439 1 ffdb7d3e
block 439 2 ffb350bc
block 439 3 ff6a8ac9
block 439 4 ffb1a627
block 439 5 ff41ae38
block 439 6 ffd08499
block 439 7 ff404040
block 439 8 ff9aa1a1
block 439 9 ff2e6e89
block 439 10 ff7e3db5
block 439 11 ff2e388d
block 439 12 ff4f321f
block 439 13 ff35461b
block 439 14 ff963430
block 439 15 ff191616
block 440 * ff7e3db5
block 441 * ff665131
block 442 * ff674d2e
block 443 * ff674d2e
block 444 * ff674d2e
block 445 * ff674d2e
block 446 * ff674d2e
block 447 * ff674d2e
block 448 * ff674d2e
block 449 * ff674d2e
block 450 * ff674d2e
block 451 * ff404040
block 452 * ff7d7d7d
block 453 * ff674d2e
block 454 * ff674d2e
block 455 * ffdbdbdb
block 456 * ff674d2e
block 457 * ff674d2e
block 458 * ff674d2e
block 459 * ff674d2e
block 460 * ff674d2e
block 461 * ff674d2e
block 462 * ff674d2e
block 463 * ff674d2e
block 464 * ff674d2e
block 465 * ff7d7d7d
block 466 * ff9c7f4e
block 467 * ff404040
block 468 * fff9ec4e
block 469 * ffdbdbdb
block 470 * fff9ec4e
block 471 * ffdbdbdb
block 472 * 46daf0f4
block 473 * ff674d2e
block 474 * ff674d2e
block 475 0 08477f38
block 475 1 2d417732
block 475 2 76417733
block 475 3 bb608544
block 475 4 05457e27
block 475 5 113d6e19
block 475 6 2754872d
block 475 7 2a708646
block 475 8 3486a55c
block 476 * a08cad54
block 476 1 a58cac5a
block 476 2 a5658f31
block 476 3 9f5f8b03
block 476 5 a58cac5a
block 476 6 a5658f31
block 476 7 9f5f8b03
block 476 9 a58cac5a
block 476 10 a5658f31
block 476 11 9f5f8b03
block 476 12 ab979c51
block 476 13 b383a16e
block 476 14 b15d7226
block 476 15 ab81970e
